MasterFile,Mode,Disadvantaged_Com_ID,CollisionDate,CollisionTime,ParkingLotIndicator,IntersectionWith_Indicator_,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVeh,Hit_RunIndicator,OneWayIndicator,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,TotalLanes,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,FirstAidSceneIndicator,TimeNotified,TimeArrived,MedianCros,YR,KABCO,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Roadway Departure,Median Cross-over
72330404,Motorcyclist,Non DAC,20190323,1506,N,Y,0.199,0,0,2,2,N,N,Y,37.64526,-84.7629,8,2,6,1,1,2,2,N,1506,1508,N,2019,O,1,0,1,0,0,0,0,0,0,0,0,0
72330501,Motor Vehicle,Non DAC,20190322,1553,N,Y,1.232,0,0,2,2,N,N,Y,37.62124,-84.79437,1,2,5,1,1,2,2,N,1552,1556,N,2019,O,0,0,0,1,0,0,0,1,0,0,0,0
72330592,Motor Vehicle,DAC,20190323,1041,N,Y,0.007,1,0,2,2,N,N,Y,37.63215,-84.7517,5,2,4,1,1,2,2,Y,1041,1041,N,2019,C,0,0,0,1,0,0,1,1,0,0,0,0
72330672,Motor Vehicle,Non DAC,20190323,1626,N,Y,12.267,1,0,3,3,N,N,Y,37.62891,-84.79762,5,2,6,1,1,2,2,Y,1625,1631,N,2019,B,0,0,0,0,0,0,1,0,1,0,0,0
72330773,Motor Vehicle,DAC,20190324,1637,N,Y,4.209,0,0,2,2,N,N,Y,37.62836,-84.77478,8,2,6,1,1,3,2,N,1639,1643,N,2019,O,0,0,0,1,0,0,1,1,0,0,0,0
72330808,Motor Vehicle,DAC,20190323,1608,N,N,4.88,0,0,2,2,N,Y,Y,37.63838,-84.77473,1,2,6,1,1,2,2,N,1608,1608,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72331280,Motor Vehicle,Non DAC,20190325,603,N,N,1.172,0,0,2,2,N,N,Y,37.62052,-84.79375,8,4,2,1,5,6,6,N,604,613,N,2019,O,0,1,0,0,0,0,0,1,0,0,1,0
72331287,Motor Vehicle,DAC,20190325,1459,N,Y,4.907,1,0,2,2,N,Y,Y,37.63889,-84.7747,1,2,6,1,5,6,2,Y,1459,1501,N,2019,C,0,0,0,0,0,0,1,1,0,0,0,0
72331288,Motor Vehicle,DAC,20190325,1558,N,N,3.167,0,0,2,2,Y,N,Y,37.61339,-84.77444,8,5,6,1,5,6,2,N,1558,1605,N,2019,O,0,0,0,0,0,0,1,0,0,0,1,0
72331448,Motor Vehicle,DAC,20190325,1256,N,N,0.098,0,0,2,2,N,N,Y,37.61848,-84.77292,1,2,6,1,1,3,2,N,1256,1303,N,2019,O,0,0,0,0,0,0,0,1,0,0,0,0
72331455,Motor Vehicle,Non DAC,20190325,758,N,N,10.783,0,0,1,1,N,N,N,37.61964,-84.82163,9,2,3,1,5,6,2,N,758,807,N,2019,O,0,0,1,0,0,0,0,0,0,0,1,0
72332030,Motor Vehicle,DAC,20190327,1520,N,N,0.144,0,0,2,2,N,N,Y,37.65265,-84.78598,8,1,3,1,1,2,2,N,1520,1524,N,2019,O,0,0,0,1,0,0,0,0,0,0,0,0
72332450,Motor Vehicle,DAC,20190128,1451,N,Y,3.394,0,0,2,2,N,N,Y,37.6167,-84.77464,8,2,3,1,1,2,2,N,1451,1459,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72332617,Motor Vehicle,Non DAC,20190328,551,N,Y,0.001,0,0,2,2,N,N,Y,37.64861,-84.76382,1,2,4,1,1,2,5,N,552,557,N,2019,O,0,0,0,1,0,0,0,0,0,0,0,0
72332726,Motor Vehicle,Non DAC,20190329,740,N,N,1.676,0,0,1,1,N,N,Y,37.6691,-84.76706,9,2,4,1,1,3,1,N,740,747,N,2019,O,0,0,1,0,0,0,1,0,0,0,1,0
72332831,Motor Vehicle,DAC,20190329,1151,N,N,0.236,0,0,2,2,N,N,Y,37.62472,-84.77899,2,1,6,1,5,3,2,N,1151,1158,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72334025,Motor Vehicle,DAC,20190401,1231,N,Y,3.515,0,0,2,2,N,N,Y,37.6185,-84.77459,1,4,6,1,1,2,2,N,1231,1239,N,2019,O,0,0,0,1,0,0,0,1,0,0,0,0
72334246,Motor Vehicle,DAC,20190326,1216,N,Y,5.2,0,0,2,2,N,Y,Y,37.64293,-84.77433,8,2,4,1,1,2,2,N,1214,1221,N,2019,O,0,0,0,0,0,0,0,0,0,0,0,0
72334621,Motor Vehicle,Non DAC,20190402,1548,N,Y,0.448,0,0,2,2,N,N,Y,37.6524,-84.77183,5,2,4,1,1,2,2,N,1548,1549,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72334862,Motor Vehicle,DAC,20190402,1819,N,N,0.01,0,0,2,2,N,N,Y,37.64895,-84.77195,5,2,6,1,1,2,2,N,1822,1827,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72335226,Motor Vehicle,Non DAC,20190401,922,N,Y,8.211,3,0,2,2,N,N,Y,37.67723,-84.7911,5,5,6,1,1,2,2,Y,924,932,N,2019,B,0,0,0,0,0,0,1,1,0,0,0,0
72335483,Motor Vehicle,DAC,20190404,1619,N,Y,3.46,0,0,2,2,N,N,Y,37.61766,-84.77464,5,5,6,1,1,2,2,N,1619,1621,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72336705,Motor Vehicle,DAC,20190408,1606,N,Y,0.83,0,0,1,1,N,N,Y,37.64891,-84.77211,9,2,6,1,1,2,2,Y,1607,1609,N,2019,O,0,0,0,0,0,0,0,0,0,1,0,0
72336706,Motor Vehicle,DAC,20190408,1546,N,Y,3.518,0,0,2,2,N,N,Y,37.61792,-84.77462,5,2,5,1,1,2,2,N,1546,1554,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72336739,Motor Vehicle,Non DAC,20190408,1617,N,N,8.202,0,0,3,3,N,N,Y,37.6774,-84.79117,5,5,6,1,1,2,2,N,1617,1625,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72336952,Motor Vehicle,DAC,20190408,1230,N,Y,0.168,0,0,2,2,N,N,Y,37.61735,-84.77752,5,2,6,1,5,2,2,N,1231,1235,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72337030,Motor Vehicle,Non DAC,20190409,1527,N,N,3.214,0,0,2,2,N,N,Y,37.6488,-84.80326,5,6,6,1,1,2,2,N,1528,1529,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72337229,Motor Vehicle,Non DAC,20190409,2230,N,Y,0.053,0,0,1,1,N,N,Y,37.617,-84.79956,9,2,6,1,1,2,4,N,2221,2227,N,2019,O,0,1,0,0,0,0,1,0,0,0,0,0
72337486,Motor Vehicle,DAC,20190410,712,N,N,0.001,0,0,2,2,N,N,Y,37.64458,-84.77094,1,2,6,1,1,2,2,N,712,714,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72338057,Motor Vehicle,DAC,20190411,1820,N,Y,4.911,0,0,2,2,N,Y,Y,37.63882,-84.7747,8,2,6,1,1,2,2,N,1820,1822,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72338273,Motor Vehicle,DAC,20190410,1423,N,Y,0.013,0,0,3,3,Y,N,Y,37.63668,-84.77513,7,2,4,1,1,2,2,N,1423,1426,N,2019,O,0,1,0,0,0,0,0,0,0,0,0,0
72338274,Motor Vehicle,DAC,20190411,1210,N,Y,13.911,0,0,2,2,N,N,Y,37.64429,-84.76652,2,2,1,1,1,2,2,N,1210,1217,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72338379,Motor Vehicle,Non DAC,20190412,753,N,Y,3.175,0,0,2,2,Y,N,Y,37.64825,-84.80293,2,4,6,1,5,3,2,N,753,802,N,2019,O,0,1,0,0,0,0,0,0,0,0,0,0
72338428,Motor Vehicle,DAC,20190412,1407,N,Y,0,0,0,2,2,N,N,Y,37.64582,-84.77244,4,2,6,1,1,2,2,N,1407,1411,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72338446,Motor Vehicle,DAC,20190411,1206,N,Y,1.157,0,0,2,2,N,N,Y,37.62097,-84.75375,5,2,6,1,1,2,2,N,1205,1209,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72338451,Motor Vehicle,DAC,20190412,1039,N,N,5.158,0,0,2,2,N,Y,Y,37.64203,-84.77282,8,2,4,1,1,3,2,N,1039,1045,N,2019,O,0,0,0,1,0,0,0,0,0,0,1,0
72338601,Motor Vehicle,DAC,20190412,2105,N,Y,5.332,0,0,2,2,N,N,Y,37.6448,-84.77415,1,2,6,1,1,2,5,N,2110,2110,N,2019,O,0,0,0,0,0,0,0,1,0,0,0,0
72339812,Motor Vehicle,DAC,20190415,1452,N,Y,0.145,0,0,2,2,N,N,Y,37.62428,-84.772,1,2,6,1,1,2,2,N,1452,1459,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72340212,Motor Vehicle,Non DAC,20190416,1836,N,Y,12.905,0,0,2,2,N,N,Y,37.64767,-84.79234,1,3,6,1,1,2,2,N,1836,1840,N,2019,O,0,0,0,0,0,0,0,1,0,0,0,0
72340323,Motor Vehicle,Non DAC,20190414,130,N,Y,1.196,0,0,1,1,N,N,Y,37.66252,-84.76791,9,2,3,1,5,6,6,N,130,132,N,2019,O,0,0,1,0,0,0,0,0,0,0,0,0
72340418,Motor Vehicle,Non DAC,20190416,1238,N,Y,1.439,0,0,2,2,N,N,Y,37.62401,-84.79527,4,2,6,1,1,2,2,N,1238,1246,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72340496,Motor Vehicle,DAC,20190416,1244,N,N,3.05,0,0,2,2,N,N,Y,37.61169,-84.77429,5,2,6,1,1,2,2,N,1245,1256,N,2019,O,0,0,0,0,0,0,0,1,0,0,0,0
72340717,Motor Vehicle,DAC,20190416,2121,N,Y,0.321,0,0,2,2,N,N,Y,37.64858,-84.76591,1,2,6,1,1,2,6,N,2121,2124,N,2019,O,0,0,1,1,0,0,1,1,0,0,0,0
72340718,Motor Vehicle,Non DAC,20190417,1755,N,Y,0.009,0,0,2,2,N,N,Y,37.64844,-84.8053,5,2,6,1,1,2,2,N,1755,1801,N,2019,O,0,0,1,1,0,0,1,0,0,0,0,0
72341201,Motor Vehicle,Non DAC,20190418,1437,N,Y,0.071,0,0,2,2,N,N,Y,37.62182,-84.81855,5,2,6,1,1,2,2,N,1440,1443,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72341349,Motor Vehicle,Non DAC,20190418,1303,N,Y,1.788,0,0,2,2,N,N,Y,37.62878,-84.79754,8,4,6,1,1,2,2,N,1303,1309,N,2019,O,0,1,0,0,0,0,0,0,0,0,0,0
72341562,Motor Vehicle,DAC,20190419,1259,N,N,3.608,1,0,3,3,N,N,Y,37.61975,-84.77459,5,2,6,1,5,6,2,Y,1300,1302,N,2019,B,0,0,0,0,0,0,1,1,0,0,0,0
72341771,Motor Vehicle,DAC,20190419,1942,N,N,3.712,0,0,2,2,Y,N,Y,37.62125,-84.77461,8,5,6,1,5,6,2,N,1942,1951,N,2019,O,0,0,0,0,0,0,1,1,0,0,1,0
72341809,Motor Vehicle,DAC,20190419,1610,N,N,0.111,0,0,2,2,N,N,Y,37.61746,-84.77648,5,4,6,1,5,6,2,N,1610,1610,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72342147,Motor Vehicle,DAC,20190420,1306,N,N,4.756,0,0,2,2,N,N,Y,37.63654,-84.77491,8,2,6,1,1,2,2,N,1305,1312,N,2019,O,0,0,1,0,0,0,1,0,0,0,1,0
72342165,Motor Vehicle,DAC,20190420,1550,N,N,0.121,0,0,2,2,N,N,Y,37.61537,-84.77125,2,1,6,1,1,2,2,N,1550,1557,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72343184,Motor Vehicle,Non DAC,20190422,2206,N,Y,2.932,0,0,2,2,N,N,Y,37.64475,-84.80297,1,3,6,1,1,2,5,N,2208,2214,N,2019,O,0,0,1,1,0,0,1,1,0,0,0,0
72343578,Motor Vehicle,DAC,20190423,1907,N,Y,3.476,0,0,2,2,N,N,Y,37.61788,-84.77471,5,6,6,1,1,2,2,N,1907,1914,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72343667,Motorcyclist,DAC,20190423,1149,N,Y,0.178,1,0,2,2,N,N,Y,37.61782,-84.77136,1,5,6,1,1,2,2,Y,1149,1153,N,2019,B,1,0,0,1,0,0,1,1,0,0,0,0
72343727,Motor Vehicle,DAC,20190424,728,N,Y,14.008,0,0,2,2,N,N,Y,37.64327,-84.7652,1,2,6,1,1,2,2,N,728,732,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72343997,Motor Vehicle,Non DAC,20190424,1952,N,Y,0,0,0,1,1,N,N,Y,37.66488,-84.76788,9,2,6,1,1,2,2,N,1953,2012,N,2019,O,0,0,0,0,0,0,0,1,1,0,0,0
72344002,Motor Vehicle,DAC,20190424,1341,N,Y,0.001,0,0,2,2,N,N,Y,37.63223,-84.7516,1,3,6,1,1,2,2,N,1351,1355,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72344187,Motor Vehicle,Non DAC,20190420,304,N,N,2.094,1,0,1,1,N,N,Y,37.67456,-84.76466,9,2,4,1,5,6,6,Y,305,309,N,2019,C,0,0,0,0,0,0,0,0,1,1,1,0
72344383,Motor Vehicle,DAC,20190425,1421,N,Y,0.247,0,0,2,2,N,N,Y,37.64973,-84.78253,5,2,6,1,1,2,2,N,1421,1427,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72344483,Motor Vehicle,DAC,20190425,2154,N,Y,0.204,0,0,2,2,N,N,Y,37.61673,-84.77077,1,2,5,1,5,6,6,N,2155,2201,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72345176,Motor Vehicle,DAC,20190427,1322,N,Y,0.188,0,0,2,2,N,N,Y,37.61678,-84.77028,2,2,6,1,1,2,2,N,1322,1330,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72345675,Motor Vehicle,DAC,20190428,1930,N,Y,5.328,0,0,2,2,N,Y,Y,37.64469,-84.77258,1,2,6,1,1,2,2,N,1932,1934,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72346035,Motor Vehicle,DAC,20190429,1724,N,N,0,0,0,2,2,N,N,Y,37.64628,-84.77949,5,2,6,1,1,2,2,N,1724,1729,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72346262,Motor Vehicle,DAC,20190430,1154,N,N,3.668,0,0,2,2,N,N,Y,37.62061,-84.7746,1,2,6,1,1,2,2,N,1154,1202,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72346377,Motor Vehicle,DAC,20190430,1531,N,N,0.075,0,0,2,2,N,N,Y,37.64885,-84.76789,5,2,6,1,1,2,2,N,1531,1538,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72347486,Motor Vehicle,DAC,20190502,1823,N,N,0.078,0,0,4,4,N,N,Y,37.64886,-84.77052,5,2,6,1,5,3,2,N,1823,1826,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72347556,Motor Vehicle,DAC,20190502,1422,N,N,0.038,0,0,2,2,Y,N,Y,37.64567,-84.77879,5,1,6,1,5,3,2,N,1427,1428,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72347790,Motor Vehicle,Non DAC,20190502,1551,N,Y,0.004,0,0,2,2,N,N,Y,37.64773,-84.79239,5,2,6,1,5,6,2,N,1551,1553,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72347912,Motor Vehicle,DAC,20190502,1351,N,Y,0.637,1,0,2,2,N,N,Y,37.61969,-84.76324,1,8,6,1,1,3,2,Y,1351,1355,N,2019,B,0,0,0,0,0,0,1,1,0,0,0,0
72347913,Motor Vehicle,DAC,20190502,1611,N,Y,3.505,0,0,2,2,N,N,Y,37.6183,-84.77468,5,2,6,1,5,6,2,N,1611,1618,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72347940,Motor Vehicle,DAC,20190503,1309,N,Y,0.01,0,0,2,2,N,N,Y,37.61804,-84.77142,5,2,4,1,5,3,2,N,1309,1310,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72348188,Motor Vehicle,DAC,20190502,1318,N,Y,5.197,0,0,2,2,N,N,Y,37.64289,-84.77433,8,2,6,1,1,2,2,N,1318,1321,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72348253,Motor Vehicle,DAC,20190503,1020,N,Y,0.205,0,0,2,2,N,N,Y,37.61674,-84.77076,1,2,5,1,5,6,2,N,957,1002,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72348254,Motor Vehicle,DAC,20190504,1127,N,Y,5.332,2,0,2,2,N,Y,Y,37.6448,-84.77415,8,2,6,1,1,3,2,Y,1129,1132,N,2019,B,0,0,0,0,0,0,0,1,0,0,0,0
72348297,Motorcyclist,DAC,20190503,2140,N,Y,0.025,0,0,2,2,Y,N,Y,37.64903,-84.77162,2,0,6,1,1,2,5,N,2140,2200,N,2019,O,1,0,0,0,0,0,0,0,0,0,0,0
72348303,Motor Vehicle,DAC,20190504,1154,N,Y,5.626,0,0,4,4,N,N,Y,37.64605,-84.77589,5,2,6,1,5,3,2,N,1153,1153,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72348337,Motor Vehicle,Non DAC,20190504,1428,N,N,3.212,0,0,2,2,N,N,Y,37.64878,-84.80324,5,4,6,1,5,6,2,N,1628,1637,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72349092,Motor Vehicle,DAC,20190504,1303,N,Y,3.494,0,0,2,2,N,N,Y,37.61814,-84.77464,5,2,6,1,5,6,2,N,1303,1312,N,2019,O,0,0,0,1,0,0,0,0,0,0,0,0
72349093,Motor Vehicle,DAC,20190505,1442,N,Y,5.332,0,0,2,2,N,Y,Y,37.6448,-84.77415,8,2,6,1,1,3,2,N,1442,1445,N,2019,O,0,0,0,0,0,0,0,0,0,0,0,0
72349206,Motor Vehicle,DAC,20190506,1638,N,N,0.07,0,0,2,2,N,N,Y,37.64889,-84.77068,5,2,6,1,1,2,2,N,1638,1644,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72349245,Motor Vehicle,Non DAC,20190506,1505,N,Y,18.325,0,0,2,2,N,N,Y,37.61733,-84.79859,7,2,1,1,1,2,2,N,1507,1510,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72349275,Motor Vehicle,DAC,20190506,1624,N,Y,0.177,1,0,2,2,N,N,Y,37.61799,-84.7714,4,6,6,1,1,2,2,Y,1614,1618,N,2019,B,0,0,0,0,0,0,1,1,0,0,0,0
72349457,Motor Vehicle,DAC,20190507,1000,N,Y,4.915,0,0,2,2,N,Y,Y,37.63885,-84.77469,8,2,6,1,1,2,2,N,1000,1003,N,2019,O,0,0,0,1,0,0,1,1,0,0,0,0
72349522,Motor Vehicle,DAC,20190507,927,N,N,14.025,0,0,2,2,Y,N,Y,37.6431,-84.76497,8,2,6,1,1,2,2,N,927,931,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72349523,Motor Vehicle,Non DAC,20190507,1020,N,N,3.312,0,0,2,2,N,N,Y,37.65022,-84.80328,5,4,6,1,1,2,2,N,1020,1020,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72349526,Motor Vehicle,DAC,20190507,1130,N,Y,5.328,0,0,2,2,N,N,Y,37.6447,-84.77255,1,2,6,1,1,2,2,N,1130,1135,N,2019,O,0,0,0,1,0,0,1,1,0,0,0,0
72349813,Bicyclist,DAC,20190507,1846,N,Y,5.683,1,0,2,1,N,N,Y,37.64611,-84.77719,9,2,6,1,1,2,2,Y,1847,1847,N,2019,B,0,0,0,0,0,1,0,0,0,0,0,0
72349946,Motor Vehicle,DAC,20190508,800,N,Y,0.113,0,0,2,2,N,N,Y,37.64722,-84.77071,1,2,4,1,1,2,2,N,803,805,N,2019,O,0,0,0,0,0,0,0,1,0,0,0,0
72349952,Motor Vehicle,Non DAC,20190508,800,N,N,0.054,0,0,2,2,N,N,Y,37.64203,-84.7631,8,2,6,1,1,2,2,N,800,804,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72349962,Motor Vehicle,Non DAC,20190508,756,N,Y,12.263,0,0,2,2,N,N,Y,37.62898,-84.79761,5,3,6,1,1,2,2,N,757,805,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72350398,Motor Vehicle,DAC,20190508,731,N,Y,6.025,0,0,2,2,N,N,Y,37.64716,-84.78242,5,2,6,1,1,2,2,N,731,732,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72350402,Motor Vehicle,DAC,20190508,1249,N,Y,3.478,0,0,2,2,N,N,Y,37.61792,-84.77465,8,2,6,1,1,2,2,N,1249,1255,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72350451,Motor Vehicle,Non DAC,20190509,810,N,Y,13.278,0,0,2,2,N,N,Y,37.64575,-84.78643,5,2,6,1,1,2,2,N,810,814,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72350530,Motor Vehicle,DAC,20190509,1333,N,N,5.235,0,0,2,2,N,N,Y,37.64322,-84.77271,5,2,6,1,1,3,2,N,1335,1335,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72351001,Motor Vehicle,DAC,20190510,844,N,Y,4.622,0,0,1,1,N,N,Y,37.63435,-84.7751,9,2,5,1,1,3,2,N,844,854,N,2019,O,0,0,0,0,0,0,0,0,0,0,0,0
72351134,Motor Vehicle,Non DAC,20190108,1540,N,Y,1.534,0,0,2,2,N,N,N,37.61911,-84.82879,7,2,6,1,1,2,2,N,1540,1549,N,2019,O,0,0,0,1,0,0,0,0,0,0,0,0
72351195,Motor Vehicle,DAC,20190510,1533,N,Y,0.3,0,0,2,2,N,N,Y,37.61696,-84.77988,5,2,6,1,1,2,2,N,1534,1543,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72351257,Motor Vehicle,Non DAC,20190510,1621,N,Y,1.911,1,0,2,2,N,N,Y,37.63037,-84.79855,5,2,6,1,1,3,2,Y,1621,1625,N,2019,B,0,0,0,0,0,0,1,0,0,0,0,0
72351360,Motor Vehicle,Non DAC,20190510,2113,N,N,15.497,0,0,2,2,N,N,Y,37.66391,-84.7429,8,4,6,1,1,2,6,N,2113,2118,N,2019,O,0,0,1,0,0,0,1,1,0,0,1,0
72351513,Motor Vehicle,DAC,20190511,1352,N,Y,0.025,0,0,2,2,N,N,Y,37.63012,-84.77157,6,2,6,1,1,3,2,N,1354,1401,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72352102,Motor Vehicle,Non DAC,20190513,136,N,Y,0.001,0,0,5,5,N,N,Y,37.65958,-84.78307,5,1,6,1,1,3,5,N,139,144,N,2019,O,0,0,0,0,0,0,0,1,1,0,0,0
72352197,Motor Vehicle,Non DAC,20190511,851,N,N,7.297,0,0,1,1,N,N,Y,37.66544,-84.7844,9,2,1,1,5,3,2,N,855,900,N,2019,O,0,0,0,0,0,0,0,0,0,0,1,0
72352296,Motor Vehicle,Non DAC,20190513,1058,N,N,0.102,0,0,2,2,N,N,Y,37.64537,-84.76475,2,2,6,1,1,2,2,N,1059,1104,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72352644,Motor Vehicle,DAC,20190513,1326,N,Y,5.33,0,0,2,2,N,N,Y,37.64482,-84.77417,1,2,6,1,1,3,2,N,1326,1331,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72352699,Motor Vehicle,Non DAC,20190514,1256,N,Y,0.162,0,0,2,2,N,N,Y,37.65617,-84.80055,1,2,6,1,1,2,2,N,1256,1306,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72352791,Motor Vehicle,DAC,20190514,1729,N,N,0.14,0,0,3,3,N,N,Y,37.64876,-84.76909,5,2,6,1,1,2,2,N,1729,1729,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72352867,Motor Vehicle,Non DAC,20190514,1741,N,N,12.263,0,0,2,2,N,N,Y,37.64846,-84.80416,5,4,6,1,1,2,2,N,1742,1746,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72353272,Motor Vehicle,DAC,20190515,1804,N,N,13.816,0,0,2,2,N,N,Y,37.64545,-84.76703,5,4,6,1,1,2,2,N,1806,1811,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72353281,Motor Vehicle,DAC,20190515,1854,N,Y,0.168,0,0,2,2,N,N,Y,37.61718,-84.77751,8,5,6,1,1,2,2,N,1854,1901,N,2019,O,0,1,0,0,0,0,1,0,0,0,0,0
72353332,Motor Vehicle,DAC,20190515,1232,N,Y,5.523,0,0,2,2,N,N,Y,37.64593,-84.77404,1,2,6,1,1,3,2,N,1232,1232,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72353583,Motor Vehicle,Non DAC,20190516,1226,N,N,7.318,0,0,1,1,N,N,Y,37.66574,-84.78447,9,2,1,1,1,2,2,N,1226,1231,N,2019,O,0,0,1,0,0,0,0,0,0,0,1,0
72353658,Motor Vehicle,DAC,20190516,1626,N,Y,0.072,0,0,2,2,N,N,Y,37.64883,-84.77031,5,2,6,1,1,2,2,N,1628,1634,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72354080,Motor Vehicle,Non DAC,20190514,1445,N,Y,13.143,0,0,2,2,N,N,Y,37.64634,-84.78847,1,2,6,1,1,2,2,N,1447,1454,N,2019,O,0,0,0,0,0,0,0,0,0,0,0,0
72354124,Motor Vehicle,DAC,20190517,1005,N,Y,0.077,0,0,2,2,N,N,Y,37.64458,-84.77097,1,2,6,1,1,2,2,N,1005,1010,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72354519,Motor Vehicle,DAC,20190518,1523,N,N,4.173,0,0,2,2,N,N,Y,37.62785,-84.77476,7,5,6,1,1,2,2,N,1524,1526,N,2019,O,0,0,0,0,0,0,1,1,0,0,1,0
72354563,Motor Vehicle,DAC,20190518,1528,N,Y,3.489,0,0,2,2,N,N,Y,37.61807,-84.7746,8,2,6,1,1,2,2,N,1530,1531,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72354596,Motor Vehicle,DAC,20190518,1834,N,N,0.25,0,0,2,2,N,N,Y,37.62063,-84.77887,2,2,6,1,1,2,2,N,1836,1843,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72354855,Motor Vehicle,DAC,20190518,1156,N,Y,0.323,0,0,2,2,N,N,Y,37.6496,-84.78142,2,1,6,1,1,2,2,N,1156,1203,N,2019,O,0,1,0,1,0,0,1,1,0,0,0,0
72355316,Motor Vehicle,DAC,20190520,1600,N,N,3.875,0,0,2,2,N,N,Y,37.62358,-84.77463,8,4,6,1,1,2,2,N,1532,1536,N,2019,O,0,0,0,0,0,0,1,1,0,0,1,0
72355323,Motor Vehicle,DAC,20190520,1211,N,Y,4.195,0,0,2,2,N,N,Y,37.62892,-84.77481,5,2,6,1,1,2,2,N,1211,1211,N,2019,O,0,0,0,1,0,0,1,1,0,0,0,0
72355727,Motor Vehicle,DAC,20190520,1249,N,Y,4.297,0,0,2,2,N,N,Y,37.62964,-84.77481,1,2,6,1,1,2,2,N,1249,1253,N,2019,O,0,0,0,1,0,0,0,0,0,0,0,0
72356176,Motorcyclist,Non DAC,20190522,1420,N,Y,1.224,0,0,2,2,N,N,Y,37.6212,-84.79411,8,6,4,1,1,2,2,N,1420,1430,N,2019,O,1,0,0,1,0,0,1,1,0,0,0,0
