MasterFile,KABCO_Mod,Mode,Disadvantaged Com ID,MannerofCollision_Real,CollisionDate,CollisionTime,ParkingLotIndicator,IntersectionWith_Indicator_,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVeh,Hit&RunIndicator,OneWayIndicator,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,TotalLanes,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,FirstAidSceneIndicator,TimeNotified,TimeArrived,MedianCros,YR,KABCO,Motorcyclist,CommercialVehicle,YoungDriver,MatureDriver,Pedestrian,Bicyclist,Distracted,agressive,Impaired,Unrestrain,RoadwayDep,MedXover
72871818,,,,,20230304,2045.0,N,Y,0.006,0,0,2,,N,N,Y,37.6147,-84.77457,1.0,2.0,6.0,1.0,1.0,2.0,5.0,N,2045,2054,,,O,0,0,0,0,0,0,0,1,0,,,
72871944,,,,,20230304,1203.0,N,Y,4.889,0,0,2,,N,Y,Y,37.63851,-84.77472,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1203,1215,,,O,0,0,1,0,0,0,1,0,0,,,
72871952,,,,,20230305,918.0,N,N,0.069,0,0,2,,N,N,Y,37.61709,-84.77496,5.0,2.0,1.0,1.0,1.0,2.0,2.0,N,941,943,,,O,0,0,0,1,0,0,1,0,0,,,
72872570,,,,,20230306,1527.0,N,Y,3.511,0,0,2,,N,N,Y,37.61839,-84.77451,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1525,1533,,,O,0,0,0,1,0,0,1,1,0,,,
72872593,,,,,20230306,1225.0,N,N,5.12,0,0,2,,N,N,Y,37.64185,-84.77444,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1229,1235,,,O,0,0,0,0,0,0,1,0,0,,,
72872708,,,,,20230306,1535.0,N,N,0.067,0,0,2,,N,N,Y,37.6171,-84.77499,5.0,1.0,1.0,1.0,1.0,2.0,2.0,N,1539,1552,,,O,0,0,0,0,0,0,1,1,0,,,
72873031,,,,,20230307,1736.0,N,Y,8.086,0,0,2,,N,N,Y,37.67519,-84.79078,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1738,1742,,,O,0,0,0,0,0,0,1,0,0,,,
72873134,,,,,20230307,952.0,N,N,0.108,0,0,2,,N,N,Y,37.58312,-84.783,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,952,954,,,O,0,0,0,0,0,0,1,0,0,,,
72873652,,,,,20230309,1508.0,N,Y,0.396,0,0,2,,N,N,Y,37.62653,-84.7523,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1508,1520,,,O,0,0,0,0,0,0,1,1,0,,,
72873908,,,,,20230309,1212.0,N,N,3.665,0,0,2,,N,N,Y,37.62057,-84.77458,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1213,1216,,,O,0,0,0,0,0,0,1,1,0,,,
72874083,,,,,20230310,1508.0,N,N,0.303,0,0,2,,N,N,Y,37.64494,-84.77647,1.0,2.0,4.0,1.0,1.0,3.0,2.0,N,1509,1512,,,O,0,0,0,0,0,0,0,1,0,,,
72874177,,,,,20230309,1045.0,N,Y,3.358,0,0,2,,N,N,Y,37.65091,-84.80328,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1045,1047,,,O,0,1,0,0,0,0,1,0,0,,,
72874178,,,,,20230306,1417.0,N,Y,5.52,0,0,2,,N,N,Y,37.64592,-84.7741,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1417,1417,,,O,0,0,0,0,0,0,1,0,0,,,
72874208,,,,,20230310,1652.0,N,N,0.127,0,0,2,,N,N,Y,37.64253,-84.7825,2.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1652,1656,,,O,0,0,1,0,0,0,1,0,0,,,
72874229,,,,,20230311,933.0,N,Y,3.744,0,0,2,,N,N,Y,37.65552,-84.79925,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,933,946,,,O,0,0,0,0,0,0,0,0,0,,,
72874509,,,,,20230312,1230.0,N,Y,0.195,0,0,1,,N,N,Y,37.65225,-84.77888,9.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1233,1235,,,O,0,0,0,1,0,0,0,0,0,,,
72874597,,,,,20230312,120.0,N,N,3.587,0,0,1,,Y,N,Y,37.61946,-84.77424,9.0,4.0,6.0,1.0,5.0,6.0,5.0,N,120,125,,,O,0,0,0,0,0,0,1,0,0,,,
72874625,,,,,20230312,555.0,N,N,1.289,0,0,2,,N,N,Y,37.62209,-84.79444,1.0,4.0,6.0,1.0,5.0,6.0,5.0,N,558,603,,,O,0,0,1,0,0,0,0,0,0,,,
72875035,,,,,20230312,2250.0,N,N,6.396,1,0,2,,N,N,Y,37.65041,-84.95168,3.0,2.0,6.0,1.0,5.0,6.0,5.0,Y,2251,2302,,,B,0,0,1,0,0,0,0,0,0,,,
72875122,,,,,20230314,723.0,N,Y,0.001,0,0,2,,N,N,Y,37.64863,-84.76385,7.0,2.0,5.0,1.0,1.0,9.0,1.0,N,726,732,,,O,0,0,0,1,0,0,1,0,0,,,
72875256,,,,,20230314,1346.0,N,Y,1.197,0,0,2,,N,N,Y,37.62073,-84.75307,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1346,1347,,,O,0,1,0,1,0,0,1,1,0,,,
72875518,,,,,20230315,806.0,N,N,5.832,0,0,2,,N,N,Y,37.64634,-84.77966,5.0,2.0,4.0,1.0,1.0,2.0,2.0,N,807,816,,,O,0,0,0,0,0,0,1,0,0,,,
72875856,,,,,20230314,1426.0,N,Y,4.21,0,0,3,,N,N,Y,37.62846,-84.77477,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1426,1429,,,O,0,0,0,1,0,0,1,1,0,,,
72875857,,,,,20230315,1443.0,N,N,0.177,0,0,2,,N,N,Y,37.64698,-84.78059,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1443,1449,,,O,0,0,0,1,0,0,1,0,0,,,
72876401,,,,,20230317,1250.0,N,N,0.12,0,0,2,,N,N,Y,37.64473,-84.77314,1.0,2.0,6.0,1.0,5.0,3.0,2.0,N,1252,1253,,,O,0,0,0,1,0,0,1,0,0,,,
72876616,,,,,20230317,2117.0,N,Y,3.255,0,0,2,,N,N,Y,37.61468,-84.77448,5.0,2.0,6.0,1.0,1.0,3.0,6.0,N,2121,2127,,,O,0,0,1,0,0,0,1,0,0,,,
72876999,,,,,20230313,1224.0,N,Y,0.239,0,0,2,,N,N,Y,37.61722,-84.78178,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1228,1237,,,O,0,0,1,1,0,0,1,0,0,,,
72877079,,,,,20230223,1607.0,N,Y,4.208,0,0,2,,Y,N,Y,37.62838,-84.77486,4.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1610,1612,,,,0,0,0,0,0,0,0,1,0,,,
72877394,,,,,20230320,1305.0,N,Y,5.196,0,0,2,,N,Y,Y,37.64289,-84.77433,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1305,1307,,,O,0,1,0,1,0,0,1,1,0,,,
72877659,,,,,20230320,1013.0,N,Y,1.652,0,0,2,,N,N,Y,37.6688,-84.76725,1.0,2.0,3.0,1.0,1.0,2.0,2.0,N,1013,1020,,,O,0,0,0,0,0,0,0,1,0,,,
72877746,,,,,20230320,1529.0,N,N,14.561,1,0,3,,N,N,Y,37.65432,-84.7545,5.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1529,1534,,,C,0,0,0,1,0,0,0,1,0,,,
72877950,,,,,20230321,2104.0,N,Y,3.438,0,0,2,,Y,N,Y,37.61739,-84.77446,8.0,2.0,6.0,1.0,1.0,2.0,5.0,N,2104,2108,,,O,0,0,0,0,0,0,0,0,1,,,
72878492,,,,,20230323,1445.0,N,N,0.02,0,0,2,,N,N,Y,37.64925,-84.78049,3.0,1.0,6.0,1.0,1.0,3.0,2.0,N,1446,1451,,,O,0,0,0,0,0,0,1,0,0,,,
72878501,,,,,20230314,1259.0,N,Y,1.186,0,0,2,,N,N,Y,37.62071,-84.75327,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1259,1259,,,O,0,0,0,0,0,0,1,0,0,,,
72878527,,,,,20230323,1407.0,N,Y,1.791,0,0,2,,N,N,Y,37.62874,-84.79776,5.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1407,1407,,,O,0,0,0,1,0,0,1,1,0,,,
72878713,,,,,20230324,518.0,N,N,0.992,0,0,1,,N,N,Y,37.62055,-84.75683,9.0,4.0,6.0,1.0,5.0,6.0,6.0,N,527,527,,,O,0,0,0,0,0,0,0,0,0,,,
72879163,,,,,20230324,1522.0,N,N,4.711,2,0,2,,N,Y,Y,37.63615,-84.77496,1.0,2.0,6.0,1.0,5.0,6.0,2.0,Y,1522,1525,,,B,0,1,0,0,0,0,1,0,0,,,
72879312,,,,,20230325,1132.0,N,Y,0.169,0,0,2,,N,N,Y,37.61736,-84.77754,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1135,1137,,,O,0,0,0,0,0,0,0,1,0,,,
72879642,,,,,20230321,1553.0,N,Y,1.787,0,0,2,,Y,N,Y,37.62907,-84.79794,8.0,,,1.0,1.0,2.0,2.0,N,1550,1550,,,O,0,0,0,0,0,0,0,0,0,,,
72879683,,,,,20230326,1612.0,N,N,0.159,0,0,2,,N,N,Y,37.61671,-84.77159,2.0,2.0,5.0,1.0,1.0,2.0,2.0,N,1612,1620,,,O,0,0,0,1,0,0,1,0,0,,,
72879712,,,,,20230326,1757.0,N,Y,0.237,0,0,2,,N,N,Y,37.61723,-84.78175,8.0,9.0,6.0,1.0,1.0,2.0,2.0,N,1757,1803,,,O,0,0,0,0,0,0,0,1,0,,,
72880382,,,,,20230327,1509.0,N,Y,4.415,2,0,2,,N,N,Y,37.63135,-84.77489,1.0,4.0,6.0,1.0,1.0,2.0,2.0,Y,1514,1514,,,B,0,0,0,0,0,0,0,1,0,,,
72880438,,,,,20230328,1225.0,N,Y,15.531,0,0,2,,N,N,Y,37.6644,-84.74298,5.0,2.0,1.0,1.0,1.0,3.0,2.0,N,1225,1238,,,O,0,0,0,1,0,0,1,0,0,,,
72880456,,,,,20230327,1805.0,N,Y,15.1,2,0,2,,N,N,Y,37.63222,-84.75163,1.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1806,1809,,,B,0,0,0,1,0,0,1,1,0,,,
72881300,,,,,20230327,759.0,N,Y,12.346,0,0,3,,N,N,Y,37.64857,-84.80259,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,802,804,,,O,0,0,0,1,0,0,1,0,0,,,
72881410,,,,,20230329,2019.0,N,Y,5.533,2,0,3,,N,N,Y,37.64593,-84.7742,5.0,2.0,6.0,1.0,1.0,2.0,5.0,Y,2020,2022,,,B,0,0,0,0,0,0,0,0,0,,,
72881579,,,,,20230330,1527.0,N,Y,0.077,1,0,2,,N,N,Y,37.64887,-84.77049,5.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1528,1531,,,B,1,0,0,0,0,0,1,0,0,,,
72881637,,,,,20230331,1147.0,N,Y,3.212,0,0,3,,N,N,Y,37.64854,-84.80326,8.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1148,1155,,,O,0,0,0,0,0,0,1,1,0,,,
72881742,,,,,20230331,1142.0,N,Y,1.232,0,0,2,,N,N,Y,37.62131,-84.79416,5.0,3.0,6.0,1.0,5.0,6.0,2.0,N,1144,1151,,,O,0,0,0,1,0,0,1,1,0,,,
72881771,,,,,20230331,1539.0,N,N,13.907,1,0,2,,N,N,Y,37.64424,-84.76647,5.0,2.0,4.0,1.0,5.0,6.0,2.0,N,1540,1546,,,C,0,0,0,0,0,0,1,1,0,,,
72882222,,,,,20230331,1804.0,N,N,0.179,0,0,2,,N,N,Y,37.6178,-84.7714,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1804,1811,,,O,0,0,1,0,0,0,1,0,0,,,
72882603,,,,,20230329,818.0,N,Y,2.278,0,0,2,,N,N,Y,37.67717,-84.76448,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,819,826,,,O,0,0,0,0,0,0,0,1,0,,,
72882611,,,,,20230330,1357.0,N,N,1.282,0,0,1,,N,N,Y,37.62187,-84.79473,9.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1358,1408,,,O,0,0,0,0,0,0,1,0,0,,,
72882621,,,,,20230401,1329.0,N,N,0.108,0,0,3,,N,N,Y,37.61745,-84.77642,5.0,2.0,6.0,2.0,1.0,2.0,2.0,N,1330,1345,,,O,0,0,0,0,0,0,1,1,0,,,
72882741,,,,,20230403,1117.0,N,Y,13.617,0,0,2,,N,N,Y,37.64562,-84.78725,5.0,2.0,1.0,1.0,1.0,3.0,2.0,N,1117,1122,,,O,0,0,0,1,0,0,1,0,0,,,
72882751,,,,,20230331,909.0,N,Y,4.212,0,0,2,,Y,N,Y,37.62842,-84.77477,5.0,2.0,4.0,1.0,5.0,6.0,2.0,N,910,921,,,O,0,0,0,0,0,0,0,0,0,,,
72882752,,,,,20230331,1352.0,N,N,3.513,0,0,2,,N,N,Y,37.61843,-84.77467,1.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1352,1403,,,O,0,0,0,0,0,0,0,1,0,,,
72882753,,,,,20230401,1324.0,N,N,0.148,0,0,2,,N,N,Y,37.61721,-84.77721,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1324,1331,,,O,0,0,0,0,0,0,1,0,0,,,
72883133,,,,,20230403,1057.0,N,Y,15.531,0,0,2,,N,N,Y,37.66451,-84.743,8.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1058,1104,,,O,0,0,0,1,0,0,1,1,0,,,
72883134,,,,,20230404,1204.0,N,Y,3.519,0,0,2,,N,N,Y,37.61845,-84.77459,1.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1204,1214,,,O,0,0,0,0,0,0,1,1,0,,,
72883302,,,,,20230404,1603.0,N,Y,15.531,0,0,2,,N,N,Y,37.6644,-84.74298,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1604,1612,,,O,0,0,1,0,0,0,0,0,0,,,
72883433,,,,,20230403,1221.0,N,N,4.717,0,0,2,,N,N,Y,37.63593,-84.77504,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1221,1227,,,O,0,0,0,1,0,0,0,1,0,,,
72883754,,,,,20230405,1937.0,N,N,14.047,1,0,2,,N,N,Y,37.64285,-84.76469,1.0,2.0,1.0,1.0,5.0,6.0,2.0,N,1937,1940,,,B,0,0,0,0,0,0,0,0,1,,,
72884063,,,,,20230405,1953.0,N,Y,1.431,1,0,2,,N,N,Y,37.62405,-84.79539,1.0,6.0,6.0,1.0,6.0,6.0,7.0,Y,1953,2001,,,C,0,0,0,0,0,0,0,1,0,,,
72884254,,,,,20230407,1213.0,N,Y,3.416,0,0,2,,N,N,Y,37.61705,-84.77436,5.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1215,1222,,,O,0,0,0,0,0,0,1,0,0,,,
72884263,,,,,20230407,1054.0,N,Y,1.197,3,0,2,,N,N,Y,37.62092,-84.75305,4.0,4.0,6.0,1.0,1.0,3.0,2.0,Y,1055,1059,,,B,0,0,0,0,0,0,0,1,0,,,
72884643,,,,,20230408,1148.0,N,Y,16.416,0,0,2,,N,N,Y,37.61953,-84.7337,5.0,2.0,4.0,1.0,1.0,3.0,2.0,N,1148,1200,,,O,0,1,0,0,0,0,0,0,0,,,
72884755,,,,,20230407,1924.0,N,N,0.002,0,0,2,,N,N,Y,37.61765,-84.77442,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1924,1928,,,O,0,0,0,0,0,0,1,0,0,,,
72884920,,,,,20230408,1806.0,N,Y,0.004,0,0,2,,N,N,Y,37.65189,-84.77195,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1807,1811,,,O,0,0,0,0,0,0,1,1,0,,,
72884980,,,,,20230408,1853.0,N,N,0.066,0,0,2,,N,N,Y,37.64659,-84.76968,8.0,1.0,6.0,1.0,1.0,2.0,2.0,N,1855,1901,,,O,0,0,0,0,0,0,1,0,0,,,
72885003,,,,,20230409,1713.0,N,N,5.779,0,0,2,,N,N,Y,37.64624,-84.77873,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1718,1724,,,O,0,0,0,0,0,0,1,0,0,,,
72885196,,,,,20230409,1632.0,N,Y,0.017,0,0,2,,N,N,Y,37.61721,-84.78178,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1632,1639,,,O,0,0,0,0,0,0,1,1,0,,,
72885268,,,,,20230410,756.0,N,Y,1.047,0,0,2,,N,N,Y,37.66053,-84.76857,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,756,804,,,O,0,0,0,0,0,0,1,1,0,,,
72885632,,,,,20230410,750.0,N,N,11.812,0,0,2,,N,N,Y,37.64829,-84.81249,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,750,805,,,O,0,0,0,0,0,0,0,1,0,,,
72885810,,,,,20230411,630.0,N,Y,2.272,0,0,2,,N,N,Y,37.61935,-84.73368,1.0,4.0,3.0,1.0,1.0,2.0,1.0,N,634,640,,,O,0,0,0,0,0,0,0,0,0,,,
72886031,,,,,20230412,1516.0,N,Y,15.101,0,0,2,,N,N,Y,37.63222,-84.75162,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1518,1522,,,O,0,0,1,0,0,0,1,0,0,,,
72886180,,,,,20230412,2029.0,N,Y,0.202,0,0,2,,N,N,Y,37.6453,-84.76293,1.0,4.0,6.0,1.0,1.0,2.0,6.0,N,2030,2032,,,O,0,0,0,1,0,0,1,1,0,,,
72886252,,,,,20230413,735.0,N,Y,0.192,0,0,2,,N,N,Y,37.61801,-84.77123,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,721,728,,,O,0,0,0,0,0,0,0,0,0,,,
72886381,,,,,20230413,1338.0,N,Y,4.724,0,0,2,,N,Y,Y,37.63574,-84.77472,1.0,2.0,1.0,1.0,1.0,2.0,2.0,N,1339,1342,,,O,0,0,0,1,0,0,1,1,0,,,
72886897,,,,,20230407,1649.0,N,N,0.152,0,0,2,,Y,N,Y,37.64403,-84.77897,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1651,1656,,,,0,0,0,0,0,0,1,0,0,,,
72886898,,,,,20230413,1926.0,N,Y,2.298,0,0,2,,N,Y,Y,37.67735,-84.76406,8.0,1.0,3.0,1.0,1.0,2.0,2.0,N,1926,1935,,,O,0,0,0,1,0,0,0,1,0,,,
72886899,,,,,20230414,1541.0,N,Y,0.402,0,0,2,,N,N,Y,37.61698,-84.78173,4.0,14.0,6.0,1.0,1.0,2.0,2.0,N,1542,1548,,,O,0,0,0,1,0,0,0,1,0,,,
72886993,,,,,20230414,2108.0,N,Y,3.376,0,0,2,,N,N,Y,37.61643,-84.77462,8.0,8.0,6.0,1.0,1.0,2.0,7.0,N,2105,2108,,,O,0,0,0,0,0,0,0,1,0,,,
72887092,,,,,20230414,859.0,N,Y,0.237,0,0,2,,N,N,Y,37.64746,-84.77391,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,900,903,,,O,0,0,0,1,0,0,1,1,0,,,
72887109,,,,,20230414,1617.0,N,N,3.413,0,0,2,,N,N,Y,37.61699,-84.77464,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1618,1624,,,O,0,0,1,0,0,0,1,0,0,,,
72887124,,,,,20230414,1635.0,N,N,0.334,0,0,3,,N,N,Y,37.6169,-84.78052,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1636,1638,,,O,0,0,1,1,0,0,0,1,0,,,
72887154,,,,,20230415,1017.0,N,N,0.084,0,0,2,,N,N,Y,37.61693,-84.77473,5.0,2.0,1.0,1.0,1.0,2.0,2.0,N,1018,1025,,,O,0,0,0,0,0,0,1,0,0,,,
72887909,,,,,20230417,1320.0,N,N,4.814,0,0,2,,N,Y,Y,37.63745,-84.77481,8.0,2.0,4.0,1.0,1.0,2.0,2.0,N,1320,1321,,,O,0,1,0,1,0,0,1,0,0,,,
72887910,,,,,20230417,1315.0,N,Y,0.177,0,0,2,,N,N,Y,37.61799,-84.77141,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1315,1320,,,O,0,0,0,0,0,0,1,1,0,,,
72888062,,,,,20230417,1519.0,N,N,12.307,0,0,2,,N,N,Y,37.64854,-84.80336,5.0,3.0,6.0,1.0,1.0,2.0,2.0,N,1519,1529,,,O,0,0,0,1,0,0,1,0,0,,,
72888063,,,,,20230417,1828.0,N,N,6.224,0,0,1,,N,N,Y,37.64992,-84.78271,9.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1828,1830,,,O,0,0,1,0,0,0,1,0,0,,,
72888079,,,,,20230417,1541.0,N,Y,3.376,0,0,2,,N,N,Y,37.61643,-84.77442,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1541,1544,,,O,0,0,0,0,0,0,1,1,0,,,
72888225,,,,,20230417,1259.0,N,N,5.759,0,0,2,,N,N,Y,37.6463,-84.7795,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1259,1303,,,O,0,0,0,0,0,0,1,1,0,,,
72888500,,,,,20230414,2111.0,N,Y,4.908,0,0,2,,N,N,Y,37.63876,-84.7747,1.0,2.0,6.0,1.0,1.0,2.0,5.0,N,2111,2118,,,O,0,0,0,0,0,0,1,1,0,,,
72888525,,,,,20230418,2151.0,N,N,12.306,0,0,2,,N,N,Y,37.64855,-84.80338,5.0,4.0,6.0,1.0,1.0,2.0,5.0,N,2200,2200,,,O,0,0,0,0,0,0,1,0,0,,,
72888642,,,,,20230419,750.0,N,Y,6.187,0,0,2,,N,N,Y,37.65013,-84.78275,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,750,756,,,O,0,0,1,0,0,0,0,1,0,,,
72888985,,,,,20230420,455.0,N,Y,5.259,0,0,2,,N,N,Y,37.6436,-84.77267,5.0,2.0,6.0,1.0,1.0,2.0,5.0,N,458,500,,,O,0,0,0,0,0,0,0,0,0,,,
72889053,,,,,20230409,1017.0,N,N,1.311,0,0,2,,N,N,Y,37.62237,-84.79462,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,954,1005,,,O,0,0,0,0,0,0,0,0,0,,,
72889183,,,,,20230417,1346.0,N,Y,12.306,0,0,2,,N,N,Y,37.64844,-84.80332,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1346,1347,,,O,0,0,0,1,0,0,0,0,0,,,
72889199,,,,,20230419,1104.0,N,Y,5.251,0,0,2,,N,Y,Y,37.64369,-84.77425,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1106,1115,,,O,0,0,0,0,0,0,1,0,0,,,
72889220,,,,,20230420,1152.0,N,Y,0.177,0,0,2,,N,N,Y,37.61781,-84.77135,1.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1152,1155,,,O,0,0,0,1,0,0,1,1,0,,,
72889311,,,,,20230420,1804.0,N,Y,0.115,0,0,2,,N,N,Y,37.61906,-84.77772,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1805,1815,,,O,0,0,0,0,0,0,0,0,0,,,
72889445,,,,,20230421,649.0,N,Y,4.757,0,0,1,,N,N,Y,37.66784,-84.79163,9.0,2.0,4.0,1.0,1.0,2.0,1.0,N,651,700,,,O,0,0,0,0,0,0,0,0,0,,,
72889572,,,,,20230421,1144.0,N,N,0.598,0,0,2,,N,N,Y,37.65467,-84.77166,2.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1147,1153,,,O,0,1,0,0,0,0,1,0,0,,,
72889778,,,,,20230421,1805.0,N,N,3.401,0,0,2,,N,N,Y,37.61682,-84.77444,5.0,2.0,4.0,1.0,1.0,3.0,2.0,N,1805,1808,,,O,0,0,0,0,0,0,1,0,0,,,
72889779,,,,,20230421,1910.0,N,N,3.64,1,0,2,,N,N,Y,37.62022,-84.77457,1.0,2.0,6.0,1.0,5.0,6.0,3.0,N,1910,1915,,,C,0,0,0,0,0,0,1,1,0,,,
72889811,,,,,20230421,1904.0,N,Y,3.086,1,0,2,,N,N,Y,37.66439,-84.743,5.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1904,1910,,,B,0,0,1,0,0,0,1,0,0,,,
72890288,,,,,20230421,1120.0,N,Y,0.619,0,0,2,,N,N,Y,37.61659,-84.78571,4.0,4.0,6.0,1.0,1.0,3.0,2.0,N,1120,1130,,,O,0,0,0,1,0,0,0,1,0,,,
72890289,,,,,20230421,1026.0,N,Y,5.192,0,0,2,,N,N,Y,37.64297,-84.77431,4.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1026,1031,,,O,0,0,0,0,0,0,0,1,0,,,
72890662,,,,,20230424,1443.0,N,Y,5.181,0,0,2,,N,N,Y,37.6424,-84.7728,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1443,1445,,,O,0,0,0,0,0,0,1,0,0,,,
72890806,,,,,20230424,1546.0,N,N,3.382,0,0,2,,N,N,Y,37.61652,-84.77462,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1546,1602,,,O,0,0,0,0,0,0,1,0,0,,,
72891261,,,,,20230425,2255.0,N,N,4.41,0,0,1,,N,Y,Y,37.66289,-84.79252,9.0,2.0,1.0,1.0,1.0,2.0,6.0,N,2255,1,,,O,0,0,0,0,0,0,0,0,0,,,
72891314,,,,,20230424,1356.0,N,Y,0.237,0,0,2,,N,N,Y,37.61723,-84.78175,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1356,1405,,,O,0,0,0,0,0,0,1,1,0,,,
72892304,,,,,20230428,937.0,N,Y,4.914,0,0,2,,N,Y,Y,37.63884,-84.7747,8.0,2.0,4.0,1.0,1.0,3.0,2.0,N,937,937,,,O,0,0,0,1,0,0,0,0,0,,,
72892359,,,,,20230428,1114.0,N,N,3.515,0,0,2,,N,N,Y,37.61844,-84.77454,8.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1114,1121,,,O,0,0,0,0,0,0,1,0,0,,,
72892500,,,,,20230427,1929.0,N,Y,6.286,0,0,1,,N,N,Y,37.59757,-84.89433,9.0,2.0,3.0,1.0,5.0,6.0,2.0,N,1930,1943,,,O,0,0,0,0,0,0,0,0,0,,,
72892726,,,,,20230427,1734.0,N,Y,5.519,0,0,2,,N,N,Y,37.64592,-84.77412,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1736,1737,,,O,0,0,0,0,0,0,1,0,0,,,
72892930,,,,,20230427,1418.0,N,N,3.562,1,0,2,,N,N,Y,37.6191,-84.77461,8.0,3.0,6.0,1.0,1.0,3.0,2.0,Y,1418,1422,,,C,0,0,1,0,0,0,1,1,0,,,
72893107,,,,,20230430,1526.0,N,Y,0.631,1,0,2,,N,N,Y,37.61975,-84.76325,1.0,4.0,6.0,1.0,1.0,3.0,2.0,N,1527,1532,,,C,0,0,0,0,0,0,1,1,0,,,
72893290,,,,,20230426,1227.0,N,N,0.527,0,0,2,,N,N,Y,37.62854,-84.76518,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1227,1230,,,O,0,0,0,0,0,0,0,0,0,,,
72893731,,,,,20230501,1211.0,N,Y,16.465,0,0,2,,N,N,Y,37.61919,-84.73325,1.0,4.0,4.0,1.0,1.0,3.0,2.0,N,1212,1218,,,O,0,0,0,1,0,0,0,1,0,,,
72894269,,,,,20230503,1950.0,N,N,4.906,0,0,1,,N,Y,Y,37.63873,-84.77471,9.0,2.0,4.0,1.0,1.0,2.0,3.0,N,1952,1956,,,O,0,0,0,0,0,0,0,0,0,,,
